Session,Epoch,Train Loss,Validation Loss
3,3,0.47751581893776945,0.49653771743178365
3,4,0.47617770009820565,0.49351211115717886
3,5,0.4728309911377025,0.52075981721282
3,6,0.47396180221119766,0.5133911207318306
3,7,0.4761509565437365,0.4966701723635197
3,8,0.47884548610111455,0.5074999965727329
3,9,0.4725579002743247,0.5311527490615845
3,10,0.47492173632735724,0.5277367241680622
3,11,0.46437711460785297,0.5353038959205151
3,12,0.46648107609658873,0.5225789725780488
3,13,0.4685137041334836,0.4878893315792084
3,14,0.4715419464141318,0.5303035512566566
3,15,0.46820725959801823,0.5045203946530818
3,16,0.4733487438855681,0.5025097452104091
3,17,0.4743308278749574,0.5114353440701962
3,18,0.46518676217247107,0.49579968303442
3,19,0.46616146099642386,0.4952976360917091
3,20,0.4729411437076593,0.5062477186322212
3,21,0.4700215576017428,0.49691878333687783
3,22,0.4650536668750475,0.5185550667345524
3,23,0.46804274759202635,0.5144035629928112
3,24,0.47041879285056637,0.5005781516432762
3,25,0.46291715975077646,0.4913486212491989
3,26,0.47858571069045636,0.5138936668634415
3,27,0.46664887235599495,0.5201793581247329
3,28,0.4673100451253495,0.49428304508328436
3,29,0.4642666058157975,0.5032768875360489
3,30,0.46204201699052966,0.5071467809379101
3,31,0.4611445995246839,0.4950882725417614
3,32,0.46669378145685736,0.5119110517203808
3,33,0.46558797490671744,0.4903456725180149
3,34,0.46849281907831347,0.5060556523501873
3,35,0.47242648899555206,0.49115271419286727
3,36,0.46337070311390377,0.5356334991753101
3,37,0.47644469854216903,0.5409841954708099
3,38,0.45956688763210607,0.5193133823573589
3,39,0.46523078582571736,0.48923441022634506
3,40,0.46083082811637494,0.4875298611819744
3,41,0.4542438950178758,0.49213428273797033
3,42,0.4592231710751851,0.4907407149672508
3,43,0.45735813621080146,0.5128459379076957
3,44,0.45588252454433803,0.49526477679610253
3,45,0.4627006473781178,0.49023250192403794
3,46,0.4601415052728833,0.4951285868883133
3,47,0.45457501878153606,0.5064699545502662
3,48,0.45349802273624346,0.48567771539092064
3,49,0.45894287573466513,0.5212617531418801
3,50,0.47295738035028084,0.494778935611248
4,1,0.4628627065967464,0.48484883904457093
4,2,0.462118628920999,0.49502414613962176
4,3,0.4615228125509226,0.4924790784716606
4,4,0.4597810077592262,0.5226062335073948
4,5,0.4702289902938987,0.48179433569312097
4,6,0.4598126673848374,0.5155995517969132
4,7,0.4633961316174681,0.5251804910600185
4,8,0.46474619406574175,0.5003105767071248
4,9,0.4588548209307329,0.48881524726748465
4,10,0.4560940687386495,0.5183162733912468
4,11,0.46203829788561884,0.4858521826565266
4,12,0.45380876367946843,0.48193519189953804
4,13,0.46306055934174256,0.4933238409459591
4,14,0.45883554932456344,0.49559925124049187
4,15,0.4592759894125117,0.48520382195711137
4,16,0.45502546110992914,0.5088414594531059
4,17,0.45102056710974975,0.5242481075227261
4,18,0.45350057767622126,0.5087289534509182
4,19,0.4560382305263723,0.5064383804798126
4,20,0.44843218536496915,0.5332455724477768
4,21,0.45569442971697394,0.5010641194880009
4,22,0.4584906061865249,0.48071358501911166
4,23,0.45706268095370356,0.48611886873841287
4,24,0.4500598892475824,0.49604706838727
4,25,0.44921454955946727,0.49801675900816916
4,26,0.4664120323628,0.48453119248151777
4,27,0.45694633203107604,0.5093049988150596
4,28,0.46034393529846984,0.5085435338318348
4,29,0.45215794312878976,0.5025226563215256
4,30,0.45796272777161506,0.49449006021022796
4,31,0.45182696425314967,0.4928216613829136
4,32,0.454646424583669,0.47362910509109496
4,33,0.4501519392496385,0.5007578022778034
4,34,0.44859897003233806,0.5038855344057083
4,35,0.45580769559872225,0.5012684226036072
4,36,0.4591310198576945,0.49744624048471453
4,37,0.4576776955487593,0.4929379940032959
4,38,0.4554285118414921,0.5129901245236397
4,39,0.4550536622603734,0.5166273020207882
4,40,0.45495694088486005,0.5114487439393998
4,41,0.45209545290695047,0.5086031191051006
4,42,0.4468583831997038,0.4888647302985191
4,43,0.45546448849282173,0.4908092595636845
4,44,0.4507530648378456,0.49289584085345267
4,45,0.45141620381073383,0.5145202293992043
4,46,0.4584756559171017,0.48186737224459647
4,47,0.4551371512173107,0.49396064020693303
4,48,0.46000755620452594,0.48713475838303566
4,49,0.44545223249954247,0.5024812370538712
4,50,0.4515116591498537,0.5031192325055599
5,1,0.4508251209491454,0.4865755930542946
5,2,0.4416618067888344,0.4995713695883751
5,3,0.45120180965219653,0.4908165499567986
5,4,0.4486207225412693,0.4810597002506256
5,5,0.4442731203897944,0.4943212538957596
5,6,0.4597162776773081,0.4815349891781807
5,7,0.45039968183205564,0.4858218587934971
5,8,0.45168281726117404,0.5288821913301944
5,9,0.4513818700358553,0.4874527595937252
5,10,0.44604989567642694,0.48878263458609583
5,11,0.45088025815082045,0.4929916299879551
5,12,0.44493904091277214,0.5015875354409218
5,13,0.44631616874310953,0.4952125057578087
5,14,0.44422234557334733,0.4811455339193344
5,15,0.44096749271236874,0.48522738702595236
5,16,0.4509852686018314,0.47881592586636545
5,17,0.45127077072671373,0.4835219994187355
5,18,0.44484159500343995,0.4869507782161236
5,19,0.44828443182339456,0.4783232659101486
5,20,0.4423156178222512,0.5018122844398022
5,21,0.45100163719938985,0.487006302177906
5,22,0.44568596864646337,0.48349388539791105
5,23,0.4465193416712419,0.49582253471016885
5,24,0.44871625754068484,0.4857272103428841
5,25,0.4529723716232012,0.4962676756083965
5,26,0.44720340824726995,0.47873837798833846
5,27,0.4434465912153136,0.4921093262732029
5,28,0.44772953001208277,0.4929185643792152
5,29,0.4477852131210783,0.4860444888472557
5,30,0.4454806762858757,0.4896656200289726
5,31,0.44619480675121526,0.4785971291363239
5,32,0.43879711777909,0.4842060409486294
5,33,0.43900513114794243,0.48087514489889144
5,34,0.44773583142262585,0.503645172715187
5,35,0.43852362636500186,0.4852090209722519
5,36,0.4426394501384699,0.49141365215182303
5,37,0.4389423623025042,0.4820126608014107
5,38,0.4461040011366958,0.48262685537338257
5,39,0.43782668331134245,0.4920045092701912
5,40,0.4389014682679806,0.48048871457576753
5,41,0.4431218838541763,0.48427645191550256
5,42,0.44334915092906113,0.5553490027785302
5,43,0.4492790751487204,0.49079946950078013
5,44,0.4442383423916199,0.489536452293396
5,45,0.44260367694890723,0.5071797460317612
5,46,0.4384250337222837,0.49105698987841606
5,47,0.4413435970837215,0.4837471194565296
5,48,0.4404751274195857,0.5146890290081501
5,49,0.448388029007042,0.4857901453971863
5,50,0.4428099869932019,0.4885711669921875
6,1,0.44349145158281866,0.4771385192871094
6,2,0.43307570129070644,0.4765765510499477
6,3,0.4409402084050688,0.4988490678369999
6,4,0.4416938548755346,0.5112825706601143
6,5,0.44266019068049184,0.4969735689461231
6,6,0.43657045160074653,0.5085402831435204
6,7,0.4463976728466322,0.5112268224358558
6,8,0.4441598888088322,0.4835956372320652
6,9,0.43886922590387695,0.489931645989418
6,10,0.4385386656665202,0.507761313021183
6,11,0.43833330798449005,0.49130342751741407
6,12,0.4345222224229537,0.4857888177037239
6,13,0.44744926016285735,0.4765137493610382
6,14,0.4386189739284275,0.4839806504547596
6,15,0.4392404515038496,0.4832657665014267
6,16,0.44013291569250934,0.48961676061153414
6,17,0.4307041826113215,0.4745026841759682
6,18,0.4389139824318436,0.4820574223995209
6,19,0.4364859922876898,0.4855828367173672
6,20,0.43719626672612794,0.4708164930343628
6,21,0.4351161941417358,0.481901491433382
6,22,0.43164654235419986,0.47865684553980825
6,23,0.4430969036974997,0.49269337467849256
6,24,0.43961448433264244,0.5247338250279426
6,25,0.45333131154378253,0.47307010293006896
6,26,0.4332816730130394,0.5046741258352995
6,27,0.43332950152316185,0.4820252925157547
6,28,0.4380862589152354,0.4812423221766949
6,29,0.43860069179684863,0.499052120745182
6,30,0.43557997881991306,0.48520067781209947
6,31,0.4373535410788074,0.4948342002928257
6,32,0.4487172418607856,0.4794259652495384
6,33,0.43297750245100297,0.48111384734511375
6,34,0.4418524074479469,0.47953442931175233
6,35,0.43337446788571915,0.4745501846075058
6,36,0.4360221461305078,0.5002593345940113
6,37,0.4341340960946473,0.48751176446676253
6,38,0.438014270562046,0.48257882446050643
6,39,0.433086854763001,0.47825309038162234
6,40,0.4367946482866815,0.47173405066132545
6,41,0.43327122767391446,0.4740075461566448
6,42,0.43541914430804224,0.47479239776730536
6,43,0.43405151854521073,0.5295229814946651
6,44,0.43312644152521335,0.48165893480181693
6,45,0.43763693811008764,0.4852111779153347
6,46,0.44672709319201653,0.47884740829467776
6,47,0.4333854853732031,0.4792225681245327
6,48,0.42638547427999146,0.483879479765892
6,49,0.4296709305647784,0.48250164166092874
6,50,0.4344888078341694,0.483470556139946
7,1,0.43609561935160895,0.49402851834893224
7,2,0.43007032526364114,0.4726375907659531
7,3,0.42689397425021763,0.4743505470454693
7,4,0.43452365649571206,0.48163932710886004
7,5,0.43507569653433076,0.4830449610948563
7,6,0.4273917326387369,0.47380948811769485
7,7,0.43317737772404774,0.46825920343399047
7,8,0.42610408309495673,0.48037505373358724
7,9,0.43015487276533115,0.47507522702217103
7,10,0.4345648318716565,0.4837832681834698
7,11,0.4342188091023163,0.48373047113418577
7,12,0.4284987530243472,0.47120978608727454
7,13,0.42822300478722314,0.47494910582900046
7,14,0.43163713259891895,0.5621550172567368
7,15,0.437456340722318,0.48695066943764687
7,16,0.4298742481934949,0.5623269490897655
7,17,0.4367803991215784,0.47614033073186873
7,18,0.43276012403035313,0.47406474873423576
7,19,0.42641440802400216,0.49735282361507416
7,20,0.44284139076868695,0.48598744347691536
7,21,0.4303778607702855,0.47351043075323107
7,22,0.4248215970378252,0.4794497862458229
7,23,0.43354590087191863,0.5149954371154308
7,24,0.4326824860752754,0.5051787793636322
7,25,0.43349623651999347,0.4963146634399891
7,26,0.4282068762014497,0.4723598837852478
7,27,0.4339649105596842,0.4735365219414234
7,28,0.43422385787813916,0.47756199538707733
7,29,0.4298391383399004,0.4786501005291939
7,30,0.42660207746538725,0.47592261582612994
7,31,0.4285851292452722,0.4952516473829746
7,32,0.4304473979293175,0.4864351756870747
7,33,0.4308656007051468,0.4967749439179897
7,34,0.43373003930040877,0.47452600598335265
7,35,0.4292528639611958,0.4653970442712307
7,36,0.4257819800631805,0.479320377856493
7,37,0.42958023975480275,0.47047970816493034
7,38,0.42685688338564626,0.471448952704668
7,39,0.42701647191677455,0.47691071331501006
7,40,0.4251284343454073,0.48866633102297785
7,41,0.4323355928531983,0.494366329908371
7,42,0.44182219351612545,0.47083606794476507
7,43,0.42843941022764964,0.48098781481385233
7,44,0.4264404384782479,0.48002373352646827
7,45,0.42586730992269217,0.469888536632061
7,46,0.43019875265517327,0.47382215335965155
7,47,0.4289193014678715,0.47565405145287515
7,48,0.4258042493331357,0.4769615925848484
7,49,0.432456891491728,0.5096580184996128
7,50,0.43375339204410335,0.47518936842679976
8,1,0.429740069422332,0.47886222377419474
8,2,0.42827442175937147,0.5115665584802628
8,3,0.4244029422601064,0.4806244432926178
8,4,0.42969928784940226,0.4728408731520176
8,5,0.43053658803304035,0.4729426331818104
8,6,0.4257547921916974,0.47669190764427183
8,7,0.42842863846874835,0.4728260442614555
8,8,0.4233275001528878,0.46710989624261856
8,9,0.43234865217463775,0.4889680057764053
8,10,0.4336051824707655,0.4799832418560982
8,11,0.4281164348687766,0.4768917441368103
8,12,0.4294326257593227,0.4651016056537628
8,13,0.42499869761976805,0.48332305178046225
8,14,0.42364742321038396,0.4926569901406765
8,15,0.4295213299352418,0.46747770383954046
8,16,0.42680803569232895,0.46273125484585764
8,17,0.42800489995839464,0.4761296033859253
8,18,0.4243613279090737,0.5164225228130818
8,19,0.43132939344307164,0.4826108507812023
8,20,0.42512345220307884,0.48489043265581133
8,21,0.42751523177578765,0.4626620873808861
8,22,0.4249773805246413,0.4793639823794365
8,23,0.4324442819229462,0.48179807923734186
8,24,0.4276259715827006,0.47740258276462555
8,25,0.428501917412446,0.4694493666291237
8,26,0.424718106973846,0.4702106349170208
8,27,0.4332109994296008,0.4707045789808035
8,28,0.42442295620651366,0.4760395362973213
8,29,0.43193120279776975,0.4730620928108692
8,30,0.4281598500110818,0.476509065926075
8,31,0.4268859398065123,0.4746661730110645
8,32,0.42862718463318905,0.47257372215390203
8,33,0.4192020396391551,0.47977511808276174
8,34,0.4280134423536325,0.4763448476791382
8,35,0.4219296490246395,0.4660480447113514
8,36,0.42257141335955206,0.4680540062487125
8,37,0.42442651439762713,0.4704540342092514
8,38,0.4222895128172149,0.46853486225008967
8,39,0.42605670086992614,0.46243653297424314
8,40,0.42763887833124437,0.47817369773983953
8,41,0.42224069473878395,0.497807028144598
8,42,0.4317212241625636,0.46848025023937223
8,43,0.4309984749218203,0.4766023181378841
8,44,0.42165917954729787,0.48329958915710447
8,45,0.42470715012190474,0.4677467800676823
8,46,0.42785640894991794,0.47559627443552016
8,47,0.42427679502739096,0.4810581155121326
8,48,0.4287186382139254,0.4699938826262951
8,49,0.42438720738362967,0.4774197995662689
8,50,0.42648463925850466,0.472878198325634
9,1,0.4279831996503866,0.46956864297389983
9,2,0.4267124160655639,0.47374214679002763
9,3,0.4303400106025192,0.479774384945631
9,4,0.4281118819548649,0.46753442734479905
9,5,0.42090879521279967,0.47740117013454436
9,6,0.4186345933930679,0.5006496600806714
9,7,0.42190343347735376,0.4670655556023121
9,8,0.43074291007323834,0.4885389171540737
9,9,0.42413631887555875,0.4763716645538807
9,10,0.4216498073729329,0.4730056069791317
9,11,0.42534219693837677,0.4649698808789253
9,12,0.42238402647792167,0.4743133492767811
9,13,0.42045562250434226,0.4726039696484804
9,14,0.42184634872202603,0.4739029824733734
9,15,0.41945300349649395,0.4811102174222469
9,16,0.4222134154922557,0.47056158557534217
9,17,0.42172555691041286,0.489239776879549
9,18,0.42492929082246694,0.46640101075172424
9,19,0.42468962354480094,0.47114060521125795
9,20,0.4169262149049051,0.47820981219410896
9,21,0.41716507170935097,0.47052201703190805
9,22,0.4179345852923843,0.4809560053050518
9,23,0.42507991382161026,0.4626549005508423
9,24,0.4205254321953036,0.47289972826838494
9,25,0.4230205814043681,0.46747062653303145
9,26,0.42241388709290223,0.4734841875731945
9,27,0.4235620484599527,0.47550311014056207
9,28,0.42374360964358226,0.48039863631129265
9,29,0.42388690539501,0.46368898674845693
9,30,0.4234916980161607,0.4634987473487854
9,31,0.42125919142609125,0.4751572459936142
9,32,0.41926463032668493,0.47379264086484907
9,33,0.4284595862124701,0.4743807874619961
9,34,0.4230981479463337,0.46767141073942187
9,35,0.4219073962490514,0.48224908858537674
9,36,0.4309792340551532,0.47415970712900163
9,37,0.42150777597097483,0.46327448040246966
9,38,0.4207842490583096,0.47613931745290755
9,39,0.4249645713365303,0.4992989584803581
9,40,0.4270544978057813,0.4694810062646866
9,41,0.4157830668882754,0.4861720509827137
9,42,0.43134898387785975,0.4687147244811058
9,43,0.4178633465894363,0.472003573179245
9,44,0.4164033426241305,0.46864173337817194
9,45,0.42467332486086673,0.4853727601468563
9,46,0.4204638648145604,0.46580749079585076
9,47,0.4171545921631579,0.46639020144939425
9,48,0.4138896684601622,0.4794051870703697
9,49,0.42514472581305596,0.4840227201581001
9,50,0.421276829527609,0.48714046478271483
10,1,0.4197026531463899,0.49306090623140336
10,2,0.42685680456881253,0.5024404183030129
10,3,0.4218666528193456,0.46866645440459254
10,4,0.42173794361780276,0.47802034616470335
10,5,0.42089308545274556,0.47370580956339836
10,6,0.42063336646032035,0.4647091932594776
10,7,0.42634713668493357,0.4802418515086174
10,8,0.4173314743821726,0.4717575147747993
10,9,0.4171752430170587,0.4745491608977318
10,10,0.4183785175002596,0.47465723380446434
10,11,0.42219983706684233,0.5116111151874065
10,12,0.4215500941441494,0.4886332996189594
10,13,0.42750232877596367,0.4717687860131264
10,14,0.4183102717751977,0.475464990735054
10,15,0.41904566816563876,0.48287740647792815
10,16,0.4165239815816939,0.4649892084300518
10,17,0.4242900677447049,0.4629038624465466
10,18,0.4196455943509468,0.4642858669161797
10,19,0.4227336275877443,0.47142192125320437
10,20,0.4188458241944043,0.46286031752824786
10,21,0.41876128353412795,0.47245752811431885
10,22,0.42000785582470446,0.48139232993125913
10,23,0.41725895043064215,0.4864699013531208
10,24,0.42011117354129096,0.4633436106145382
10,25,0.4158859192012991,0.46901012510061263
10,26,0.4155829421379281,0.46491769403219224
10,27,0.4264800091209652,0.46988983303308485
10,28,0.424235481698558,0.4647057048976421
10,29,0.42220981053586276,0.4664674006402493
10,30,0.41976515330233666,0.4771144434809685
10,31,0.4201780339269518,0.48363506346940993
10,32,0.41817310190050855,0.4656189657747746
10,33,0.41721767458900716,0.471069997549057
10,34,0.4227962745997891,0.460503489151597
10,35,0.420927919681717,0.4708148531615734
10,36,0.41592820888420323,0.4755393538624048
10,37,0.41709626405119143,0.4804999172687531
10,38,0.42134333528437706,0.4655362285673618
10,39,0.4139958239576352,0.4781640700995922
10,40,0.41459021468957263,0.4651291988790035
10,41,0.4176865004518497,0.4737784817814827
10,42,0.4204377830028534,0.48347929045557975
10,43,0.4183629923646555,0.4648404628038406
10,44,0.4148697182067535,0.47138610407710074
10,45,0.41699509941182045,0.46549472510814666
10,46,0.41846800450259036,0.4640740901231766
10,47,0.41321256119500166,0.47042185366153716
10,48,0.4205909396679896,0.4746897466480732
10,49,0.4172536095358291,0.4733208082616329
10,50,0.41914752397522237,0.47256936952471734
11,1,0.4150059314081504,0.4649530403316021
11,2,0.42023851005536206,0.45926382169127467
11,3,0.4128377217354265,0.46805665716528894
11,4,0.4129206461351623,0.49158971235156057
11,5,0.41360069080343786,0.49251563772559165
11,6,0.41871438142638534,0.47155488952994346
11,7,0.41490863451043014,0.46067498847842214
11,8,0.4156961143953995,0.47919137552380564
11,9,0.4199087795034145,0.4747075825929642
11,10,0.41687499492798213,0.4712453357875347
11,11,0.4136399218121415,0.460843575745821
11,12,0.4163469819340316,0.46861923709511755
11,13,0.419778086573073,0.47117613106966016
11,14,0.41393929701181326,0.4682344175875187
11,15,0.41203104062650187,0.4643173832446337
11,16,0.42068589961378827,0.48229845985770226
11,17,0.41283697142915904,0.4646791540086269
11,18,0.41573375285421527,0.4766859322786331
11,19,0.41506226538862073,0.4726137213408947
11,20,0.4188827695149296,0.4619848430156708
11,21,0.411926584236277,0.49497574791312215
11,22,0.4133076920824231,0.4714058734476566
11,23,0.41096953232333344,0.46576799899339677
11,24,0.42322057073221264,0.46709215119481085
11,25,0.41645018812620416,0.46819621697068214
11,26,0.41787747176563217,0.46404841989278794
11,27,0.41501272174547305,0.4893278665840626
11,28,0.4224498933591183,0.4672659128904343
11,29,0.4139755257645493,0.4698515050113201
11,30,0.4140084867582381,0.47772797793149946
11,31,0.4144330951590208,0.465523362159729
11,32,0.4118515356156811,0.5040957190096378
11,33,0.4152347711647082,0.47439743354916575
11,34,0.4128484585375156,0.47348578870296476
11,35,0.415183720536202,0.4667996481060982
11,36,0.40673743947496954,0.46506951153278353
11,37,0.4171627445978189,0.48998244032263755
11,38,0.4103831832513869,0.4582362726330757
11,39,0.41511416135344115,0.4685708612203598
11,40,0.41493967334804294,0.46734136566519735
11,41,0.41683741841676103,0.47113183364272115
11,42,0.4147484038236006,0.4742924474179745
11,43,0.41711932148948405,0.4618702128529549
11,44,0.4230511544635461,0.4840708218514919
11,45,0.41441477385332,0.4761370688676834
11,46,0.4136044463646487,0.4687963895499706
11,47,0.4141288138223144,0.4631548076868057
11,48,0.41825914842152745,0.4670045077800751
11,49,0.41235245108229557,0.46467459872364997
11,50,0.4097217742189671,0.4610139898955822
12,1,0.41251138368117735,0.4708109781146049
12,2,0.4224889357134981,0.4654382295906544
12,3,0.410345622391071,0.46803978458046913
12,4,0.4173381306090445,0.4643900327384472
12,5,0.4099435540115308,0.4572200536727905
12,6,0.41080429737672863,0.46322379261255264
12,7,0.4136756663239977,0.4640330471098423
12,8,0.411763719042892,0.4682515896856785
12,9,0.41870472200636594,0.48683965653181077
12,10,0.41771538658711893,0.45703190490603446
12,11,0.4143810822341427,0.47300260588526727
12,12,0.40841056828228933,0.49797013103961946
12,13,0.41492333698947476,0.4734515868127346
12,14,0.4116557483215752,0.49502693861722946
12,15,0.41806160363386263,0.4574901655316353
12,16,0.41242174016979505,0.4674521327018738
12,17,0.41392531231889185,0.45864078477025033
12,18,0.41403469790077807,0.46128320768475534
12,19,0.413747269215074,0.46118693947792055
12,20,0.41235169796448834,0.4841300159692764
12,21,0.41248959190440626,0.4599411927163601
12,22,0.4105305416778948,0.45932707488536834
12,23,0.41339697581042284,0.4610390283167362
12,24,0.41392960460305966,0.46752134785056115
12,25,0.4111094705338748,0.4679969422519207
12,26,0.4078981840760453,0.46958533823490145
12,27,0.41519820915078215,0.49115761965513227
12,28,0.41232183800553374,0.47184707075357435
12,29,0.411835068614228,0.48671327382326124
12,30,0.4089176758842648,0.4707926221191883
12,31,0.41115639785175806,0.46711730360984804
12,32,0.4080044274809975,0.4885138913989067
12,33,0.4143149156427983,0.46677439734339715
12,34,0.41558278534772264,0.4696089461445808
12,35,0.4152211545023528,0.47298322319984437
12,36,0.413080871854938,0.47201199680566785
12,37,0.4143863221009572,0.4625543348491192
12,38,0.4118648151744087,0.47015186995267866
12,39,0.4135579017910567,0.45505030900239946
12,40,0.40627045535816336,0.46639106050133705
12,41,0.4152959110039585,0.4607496805489063
12,42,0.41023462598428784,0.46817061826586726
12,43,0.41355230879483734,0.494137604534626
12,44,0.4221288212252863,0.46919174417853354
12,45,0.4143142832337685,0.46154793798923494
12,46,0.41038828263492705,0.4901881076395512
12,47,0.40918106384247355,0.4603768214583397
12,48,0.40888350292946557,0.5004933387041092
12,49,0.40981036780765223,0.46417842507362367
12,50,0.41376725682672466,0.46354137882590296
13,1,0.4122522319637754,0.4644461654126644
13,2,0.4111655925242406,0.45772664025425913
13,3,0.41429159869937776,0.4715684033930302
13,4,0.4154028278664223,0.47153445407748223
13,5,0.41080950444224495,0.468624983727932
13,6,0.41708556529860824,0.4709034331142902
13,7,0.41656974098592436,0.4745157554745674
13,8,0.4112054130191323,0.45631922483444215
13,9,0.4075608793294655,0.4716965913772583
13,10,0.40876550888115504,0.4897041663527489
13,11,0.41576541529136635,0.4727932147681713
13,12,0.4135019096001139,0.46801515072584154
13,13,0.4106878545486702,0.46576256193220616
13,14,0.41304749072347796,0.47085773199796677
13,15,0.407270666282132,0.47930380776524545
13,16,0.4100751440105198,0.471236152946949
13,17,0.4162059631550087,0.4565926410257816
13,18,0.4072828806421292,0.4947666421532631
13,19,0.41247932481690774,0.4898210488259792
13,20,0.4092220219801057,0.46648977920413015
13,21,0.4070363112215726,0.46345049440860747
13,22,0.4105406030543945,0.48025615960359574
13,23,0.41134729606550446,0.4658902682363987
13,24,0.41304342795467974,0.4588235571980476
13,25,0.4104083520623873,0.47499451190233233
13,26,0.410240834051708,0.4761284217238426
13,27,0.41290807142947455,0.47652058452367785
13,28,0.4140399843454361,0.45750230401754377
13,29,0.40687498872010214,0.45241286754608157
13,30,0.40774409238647363,0.46088488921523096
13,31,0.4112398903699791,0.4672773897647858
13,32,0.41463866014525574,0.4807896949350834
13,33,0.4062228945066344,0.4708267368376255
13,34,0.41540602093222756,0.45623601898550986
13,35,0.40660539138242136,0.4573953375220299
13,36,0.40946638996496143,0.47265023589134214
13,37,0.41012831472750727,0.4806625559926033
13,38,0.410164068892317,0.4613225497305393
